,WELL,FECHA,FRECUENCIA,% THD-VOL IN VSD,% THD-AMP IN VSD,PF IN VSD,% THD-VOL OUT VSD,% THD-AMP OUT VSD,PF OUT VSD,VOL MTR A,VOL MTR B,VOL MTR C,VOL MTR A-Tierra,VOL MTR B-Tierra,VOL MTR C-Tierra,% THD-AMP MTR,PF MTR,MAX VOL IN VSD,MAX AMP IN VSD,MAX VOL OUT VSD,RED KVA,%RED KVA,RED KW,MAX AMP OUT VSD,% LOAD VSD,KVA VSD,KVA SUT,% LOAD SUT,AMP MOTOR,% LOAD MTR,% DESB MTR,VOL-A CON D,AMP-A CON D,VOL-B CON D,AMP-B CON D,VOL-C CON D,AMP-C CON D,%THD VOL CON D,%THD AMP CON D,P.F. CON D,VOL-A CON Y,AMP-A CON Y,VOL-B CON Y,AMP-B CON Y,VOL-C CON Y,AMP-C CON Y,%THD VOL CON Y,%THD AMP CON Y,P.F. CON Y,PIP (psi),T Motor (F),BFPD,KW-BBL
303,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2769.0,
304,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2713.0,
305,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2623.0,
306,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2584.0,
307,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2657.0,
308,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2571.0,
309,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2596.0,
310,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2641.0,
311,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2611.0,
312,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2564.0,
313,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2548.0,
314,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2552.0,
315,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2621.0,
316,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,
317,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2610.0,
318,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2557.0,
319,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2556.0,
320,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2536.0,
321,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2462.0,
322,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2495.0,
323,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2628.0,
324,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2754.0,
325,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2777.0,
326,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2580.0,
327,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2549.0,
328,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2763.0,
329,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2695.0,
330,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,
331,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2766.0,
332,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2767.0,
333,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2817.0,
334,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.0,
335,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2777.0,
336,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2529.0,
337,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2576.0,
338,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2535.0,
339,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751.0,
340,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2387.0,
341,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2387.0,
342,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2387.0,
343,TRD-07,2011-06-13 00:00:00,52.0,13.7,40.0,0.78,28.9,28.1,0.52,1602.0,1610.0,1602.0,1546.0,106.0,1508.0,0.0,0.0,494.0,242.0,477.0,206.81804,20.681804,161.3180712,317.0,50.80128205128205,261.59157,261.59157,74.74044857142856,87.0,70.73170731707317,5.199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2387.0,
344,TRD-08,2018-10-01 00:00:00,35.0,8.9,59.0,0.464,,,0.68,2259.0,2244.0,2244.0,1311.0,1295.0,1282.0,0.0,0.0,464.0,375.0,274.0,301.02,30.102,139.67328,489.0,54.33333333333334,231.79578,360.0,36.0,57.58,74.77922077922078,1.863427290954124,469.0,470.0,460.0,150.0,150.0,150.0,0.0,0.0,0.0,469.0,470.0,469.0,177.0,170.0,180.0,0.0,0.0,0.0,1692.0,238.3,,
345,TRD-08,2018-10-01 00:00:00,35.0,8.9,59.0,0.464,,,0.68,2259.0,2244.0,2244.0,1311.0,1295.0,1282.0,0.0,0.0,464.0,375.0,274.0,301.02,30.102,139.67328,489.0,54.33333333333334,231.79578,360.0,36.0,57.58,74.77922077922078,1.863427290954124,469.0,470.0,460.0,150.0,150.0,150.0,0.0,0.0,0.0,469.0,470.0,469.0,177.0,170.0,180.0,0.0,0.0,0.0,1692.0,238.3,,
346,TRD-08,2018-10-02 00:00:00,35.0,8.9,59.0,0.464,,,0.68,2259.0,2244.0,2244.0,1311.0,1295.0,1282.0,0.0,0.0,464.0,375.0,274.0,301.02,30.102,139.67328,489.0,54.33333333333334,231.79578,360.0,36.0,57.58,74.77922077922078,1.863427290954124,469.0,470.0,460.0,150.0,150.0,150.0,0.0,0.0,0.0,469.0,470.0,469.0,177.0,170.0,180.0,0.0,0.0,0.0,1692.0,238.3,,
347,TRD-08,2018-10-03 00:00:00,35.0,8.9,59.0,0.464,,,0.68,2259.0,2244.0,2244.0,1311.0,1295.0,1282.0,0.0,0.0,464.0,375.0,274.0,301.02,30.102,139.67328,489.0,54.33333333333334,231.79578,360.0,36.0,57.58,44.29230769230769,1.863427290954124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585.0,238.3,,
348,TRD-08,2018-11-08 00:00:00,43.0,10.0,47.0,0.62,30.0,31.0,0.51,2766.0,2750.0,2740.0,1600.0,1590.0,1572.0,0.0,0.0,450.0,520.0,337.0,404.82,40.482,250.9884,616.0,68.44444444444444,359.13416,360.0,36.0,72.0,55.38461538461539,3.31753554502369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,253.5,,
349,TRD-08,2019-01-08 00:00:00,43.0,10.0,47.0,0.62,30.0,31.0,0.51,2760.0,2745.0,2748.0,1600.0,1590.0,1575.0,0.0,0.0,465.0,522.0,336.0,419.9229,41.99229,260.352198,640.0,71.11111111111111,372.0192,360.0,36.0,73.0,56.15384615384615,2.325581395348844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.0,254.0,,
350,TRD-08,2019-02-08 00:00:00,52.0,20.0,34.7,0.76,29.8,26.0,0.61,3315.0,3295.0,3290.0,1916.0,1910.0,1890.0,0.0,0.0,460.0,697.0,405.0,554.6726,55.46726,421.551176,813.0,90.33333333333333,569.6284499999999,360.0,36.0,93.0,71.53846153846153,3.649635036496345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.0,268.0,,
351,TRD-08,2019-02-09 00:00:00,52.0,20.5,34.0,0.75,29.0,26.0,0.61,3317.0,3290.0,3290.0,1920.0,1912.0,1892.0,0.0,0.0,465.0,695.0,412.0,559.09275,55.909275,419.3195625,813.0,90.33333333333333,579.47388,360.0,36.0,93.0,71.53846153846153,2.55474452554744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.0,268.0,,
352,TRD-08,2019-02-10 00:00:00,52.0,17.3,35.0,0.75,30.0,26.0,0.61,3310.0,3290.0,3290.0,1915.0,1910.0,1890.0,0.0,0.0,479.0,700.0,405.0,580.069,58.00689999999999,435.05175,810.0,90.0,567.5265,360.0,36.0,93.0,71.53846153846153,2.909090909090914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.0,268.0,,
353,TRD-08,2019-02-11 00:00:00,53.0,17.3,35.0,0.75,30.0,26.0,0.61,3550.0,3525.0,3530.0,2056.0,2046.0,2026.0,0.0,0.0,475.0,692.0,435.0,568.651,56.86509999999999,426.48825,844.0,93.77777777777779,635.1522,360.0,36.0,95.0,73.07692307692307,3.571428571428566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.0,269.0,,
354,TRD-08,2019-06-17 00:00:00,53.5,17.3,35.0,0.75,30.0,26.0,0.61,3605.0,3584.0,3590.0,2124.0,2101.0,2022.0,0.0,0.0,470.0,727.0,442.0,591.1237,59.11237000000001,443.342775,795.0,88.33333333333333,607.9046999999999,607.9046999999999,60.79047,100.0,76.92307692307693,2.02020202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.0,269.0,,
355,TRD-08,2019-07-10 00:00:00,54.0,17.3,33.0,0.824,30.0,26.0,0.61,3610.0,3584.0,3570.0,2110.0,2084.0,2010.0,0.0,,472.0,712.0,441.0,581.39072,58.13907200000001,479.06595328,872.0,96.88888888888889,665.27496,665.27496,66.527496,100.0,76.92307692307693,4.498269896193767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
356,TRD-08,2019-09-03 00:00:00,54.0,17.3,33.0,0.824,30.0,26.0,0.61,3622.0,3580.0,3600.0,2122.0,2095.0,2020.0,0.0,,477.0,720.0,442.0,594.1511999999999,59.41511999999999,489.5805887999999,880.0,97.77777777777777,672.9008,672.9008,67.29008,99.0,76.15384615384615,3.793103448275867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
